"spp1","spp2","spp3","spp4","spp5","spp6","spp7","spp8","spp9","spp10","spp11","spp12","spp13","spp14","spp15","spp16","spp17","spp18","spp19","spp20","spp21","spp22","spp23","spp24","spp25","spp26","spp27","spp28","spp29","spp30"
0,0,0,0,0,1,0,2,2,8,10,22,51,65,77,68,44,25,13,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,2,3,20,25,47,65,77,75,43,22,18,5,4,2,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,5,9,15,41,53,70,59,41,25,9,12,14,7,3,3,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,3,10,14,29,53,47,45,44,22,20,34,22,18,11,6,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,7,12,20,27,34,35,40,55,58,41,30,15,6,4,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,1,3,6,5,8,18,29,45,59,81,64,43,22,9,5,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,2,1,6,12,29,40,72,74,73,49,29,12,4,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,34,48,64,69,62,41,33,10,8,6,2,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,11,19,41,60,67,62,48,27,16,14,7,4,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,16,22,35,56,59,55,53,30,19,18,25,10,12,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,13,26,40,39,47,40,41,34,39,31,23,10,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,14,31,42,36,36,37,43,61,44,29,18,5,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,16,20,31,32,45,57,63,48,36,20,8,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,13,10,19,31,42,63,70,56,46,24,9,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,5,8,9,23,33,47,66,68,62,47,25,7,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,6,11,14,33,43,63,69,73,48,20,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,19,27,46,61,81,63,50,14,14,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,6,12,23,51,67,73,58,40,25,14,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,7,19,32,53,70,73,68,51,18,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,5,9,12,15,30,44,64,68,52,46,21,7,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,14,17,22,27,50,60,75,60,42,27,13,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,14,24,25,34,33,37,55,60,46,37,25,9,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,14,19,32,41,32,45,43,42,46,34,29,15,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,36,47,57,43,43,39,37,25,22,16,6,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,19,34,52,68,58,42,24,22,15,8,5,4,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,12,23,43,62,76,65,48,31,9,3,4,5,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,7,23,52,62,75,70,51,21,11,9,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,9,23,47,74,84,63,43,26,17,4,2,1,0,0,0
0,0,0,0,0,0,0,0,0,2,1,3,6,12,21,23,37,48,57,74,46,34,24,10,2,0,1,0,0,0
0,0,0,0,0,0,0,0,0,4,8,13,25,36,40,43,35,44,40,39,30,23,11,4,4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6,4,22,41,53,73,63,42,22,19,19,12,7,1,1,1,0,0,0,0,0
0,0,0,1,0,0,3,1,1,5,7,25,50,60,78,65,36,26,13,6,4,2,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,4,5,2,17,24,44,70,77,65,40,28,11,5,2,0,1,0,0,0,0,0,0,0
0,0,0,0,0,1,3,11,16,17,20,24,48,54,61,49,39,21,9,7,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,6,19,29,45,50,50,38,40,40,33,36,27,6,2,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,4,10,26,40,55,72,62,48,25,24,16,7,9,3,1,2,0,0,0,0,0,0,0,0,0,0
0,0,0,2,3,14,25,42,66,71,69,47,26,14,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,2,9,9,24,40,64,77,71,56,22,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,9,15,31,48,71,71,63,38,22,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,14,14,31,18,35,39,60,58,64,29,21,6,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,7,17,24,29,48,32,41,49,49,45,31,21,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,13,26,40,46,32,42,32,40,46,41,31,18,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,22,35,39,49,40,30,44,37,31,21,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15,25,31,48,53,37,41,39,41,37,28,15,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,8,26,28,33,39,33,39,47,55,42,27,19,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,10,22,24,27,32,43,47,67,44,45,15,12,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,11,8,14,13,30,50,68,66,56,49,23,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,5,14,30,42,69,71,70,38,27,8,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,3,5,9,29,48,66,76,65,48,25,15,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6,7,29,40,64,71,66,42,27,22,15,8,9,6,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,7,8,31,50,55,43,34,42,40,41,26,11,9,2,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,4,10,23,19,23,21,39,57,56,50,44,14,5,1,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,1,2,4,10,25,50,63,81,63,52,16,9,3,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,10,31,45,68,83,57,45,25,13,2,6,1,2,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,4,10,31,51,55,73,65,34,37,21,16,11,5,3,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,6,18,18,36,49,48,41,38,42,33,31,18,12,8,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8,12,15,19,19,23,33,54,62,64,37,18,8,2,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,3,3,6,13,28,53,75,79,70,38,20,10,2,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,15,26,45,67,81,66,44,20,18,9,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,11,24,49,70,75,67,48,24,11,12,6,6,3,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,11,15,38,55,68,66,41,22,17,16,10,6,5,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,6,22,35,34,47,52,32,34,33,32,24,19,11,6,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,20,30,31,41,36,35,44,45,36,32,13,6,4
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,6,13,18,27,34,28,39,52,57,51,37,20,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,11,17,22,29,49,64,64,60,31,27,8,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,5,6,10,15,33,42,62,76,61,47,22,5,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,4,8,15,21,46,65,80,59,43,22,8,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,8,13,17,22,44,71,81,68,49,22,10,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,4,6,16,31,42,67,62,67,47,29,7,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,6,12,21,27,46,68,76,66,58,19,7,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,13,14,17,30,48,65,78,55,45,24,10,3
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,13,12,20,25,39,44,56,58,54,33,32,11,2
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,14,19,18,22,19,32,42,53,48,39,27,15,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,16,26,39,35,40,38,27,38,37,39,18,14,7,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,17,34,55,53,46,43,31,27,23,16,12,7,5,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,22,38,61,71,71,50,36,16,20,13,10,2,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,10,25,42,75,79,63,45,30,12,4,1,1,3,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,11,27,40,70,75,68,46,26,10,2,2,0,1,0,0
0,0,0,0,0,0,0,0,0,0,3,3,6,10,8,22,35,43,59,72,65,40,33,19,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4,2,8,16,29,31,34,28,41,55,55,44,31,15,7,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,6,21,32,58,59,49,36,31,34,20,20,16,3,5,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,1,14,27,53,57,68,63,36,32,13,8,6,5,3,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,3,5,7,32,47,68,83,63,40,26,7,4,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5,7,6,15,12,22,27,50,66,65,65,48,23,9,2,0,0,0,0,0,0,0,0,0,0
0,0,0,1,2,8,14,26,34,38,46,34,34,33,31,38,25,9,9,1,0,0,0,0,0,0,0,0,0,0
0,1,0,1,1,8,32,35,57,73,62,43,30,13,11,7,6,5,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,3,9,29,54,60,76,65,44,24,13,6,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,4,7,11,29,46,62,73,63,52,22,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,12,8,15,26,34,38,71,74,60,42,28,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14,29,27,34,45,39,36,41,36,30,32,15,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,23,30,51,54,51,46,30,25,24,22,19,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,50,62,70,59,39,30,19,13,14,9,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,28,34,66,76,61,45,28,17,15,9,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,29,45,63,74,69,45,25,13,12,9,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,19,46,66,74,58,52,24,17,12,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,17,43,67,78,57,47,34,17,20,8,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,27,37,52,56,57,40,28,26,24,23,15,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,15,20,38,29,39,45,33,39,41,37,25,14,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,10,25,21,21,32,41,62,66,65,45,21,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,3,3,5,12,28,48,72,72,64,54,23,12,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7,10,27,47,60,77,66,50,26,12,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,2,14,20,47,56,78,69,50,20,18,14,11,7,4,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,2,5,12,29,42,46,48,32,37,40,39,37,26,11,4,1,1,0,0,0,0,0,0,0,0,0
0,0,0,0,1,2,6,11,5,19,19,27,49,57,62,64,45,28,10,4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,2,7,9,25,43,67,76,72,48,31,11,11,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,2,13,30,44,69,78,66,51,34,15,9,3,4,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,2,20,34,44,67,59,33,30,27,21,17,10,5,4,2,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,5,6,21,26,27,31,33,38,50,55,47,30,17,9,2,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,2,3,4,8,16,18,31,46,68,70,55,48,32,11,2,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3,1,8,11,33,55,63,73,68,48,33,12,2,5,2,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,10,19,52,71,71,69,40,27,9,4,4,2,1,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,11,16,44,69,75,65,49,30,23,18,6,6,4,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,19,38,58,55,52,45,32,30,21,13,9,8,2,1
0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,13,25,40,46,42,43,28,38,36,40,29,10,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,13,29,22,32,25,41,46,55,50,25,13,7,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,12,21,17,28,37,64,61,62,32,26,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,9,11,20,34,52,57,67,59,56,22,13,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,13,19,37,47,70,76,63,50,23,10,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,6,14,21,45,53,76,68,51,26,11,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,9,13,31,42,65,75,62,42,21,11,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,10,14,17,39,68,66,59,50,26,9,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,11,10,14,18,29,49,54,70,59,50,21,8,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,13,12,18,23,48,56,57,52,34,21,8,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,15,18,24,31,41,43,40,40,48,47,29,14,9,3
0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,9,11,31,34,38,40,41,25,33,34,33,14,12,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,12,36,62,62,53,55,36,23,19,18,12,4,3,2
0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,12,32,40,62,72,67,46,29,13,7,7,5,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,34,51,64,78,71,40,33,12,8,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,2,1,2,12,10,23,45,71,80,64,49,26,7,6,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,1,6,10,7,23,23,31,45,63,64,59,32,21,11,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,2,5,18,23,40,47,46,46,39,37,40,24,18,13,4,1,0,0,0,0,0
0,0,0,0,0,0,0,2,2,2,8,25,40,71,75,54,48,32,20,12,10,9,1,1,0,0,0,0,0,0
0,0,0,0,0,0,2,1,0,2,14,30,44,65,78,65,40,24,15,7,3,0,2,0,0,0,0,0,0,0
0,0,0,0,1,1,1,3,4,6,14,27,49,69,72,67,52,23,9,2,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,16,19,30,31,37,37,40,43,46,42,22,11,5,2,1,0,0,0,0,0,0,0,0,0
0,0,0,1,1,5,24,40,53,68,56,52,32,15,18,14,6,4,3,2,0,0,0,0,0,0,0,0,0,0
0,0,0,2,4,9,37,45,66,84,66,45,31,13,7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,4,1,8,5,16,31,47,67,75,69,51,24,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,15,12,19,23,38,42,57,64,53,38,16,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,15,30,45,55,42,49,34,33,36,21,16,6,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,22,44,61,67,62,50,24,17,20,7,10,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,21,43,67,82,76,49,26,11,5,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,23,36,69,78,66,51,24,5,5,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,30,47,66,82,74,39,33,15,4,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,22,46,72,81,73,47,23,11,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,33,43,69,81,71,47,24,7,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,27,44,72,77,74,51,30,16,12,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,30,47,80,83,68,50,24,14,9,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,22,35,65,72,61,43,35,14,12,13,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,24,46,55,47,41,30,34,35,25,20,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8,13,18,22,32,40,44,57,66,53,42,22,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,4,9,13,29,48,64,78,70,52,24,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,5,3,11,29,46,57,81,72,49,28,13,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,3,10,22,43,65,74,51,38,31,17,15,11,13,4,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,3,9,13,32,30,32,30,37,47,58,42,34,17,5,3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,0,2,8,10,12,29,53,71,73,64,48,20,10,2,1,1,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,3,4,11,22,39,67,79,69,42,30,16,5,4,3,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,3,3,11,27,41,54,77,65,46,28,21,9,5,6,2,2,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,2,3,11,16,38,34,42,33,38,33,48,32,18,14,5,5,1,0,0,0,0
0,0,0,0,0,0,0,1,0,1,1,4,8,14,16,23,34,42,57,67,57,42,24,14,2,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,11,29,53,68,71,70,34,30,9,2,4,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,12,27,54,69,77,71,46,28,11,3,3,6,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,21,50,59,68,68,48,21,20,7,7,3,3,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,14,39,44,66,53,46,34,19,21,11,11,9,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,20,22,40,43,43,39,33,40,25,31,25,8,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,19,31,29,28,38,37,53,54,38,28,18,13,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,15,21,27,23,33,45,59,65,51,35,27,8,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,6,12,23,32,40,50,71,63,42,27,10,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,16,21,25,50,64,74,66,47,17,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,7,10,14,28,34,60,82,70,42,19,14,3
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,11,19,36,46,67,74,68,40,22,8,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3,10,15,30,42,50,71,61,41,21,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,13,21,21,30,36,52,64,66,45,27,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,15,20,22,26,32,43,49,59,54,33,24,14,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,21,30,44,42,36,41,44,53,35,27,8,8,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,32,49,45,49,34,40,33,29,27,14,5,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,17,38,45,69,60,40,28,22,13,14,4,4,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,10,26,47,66,80,61,46,28,14,8,4,2,4,2,0
0,0,0,0,0,0,0,0,0,0,0,2,2,1,6,12,29,55,61,82,72,40,31,17,8,5,2,0,0,0
0,0,0,0,0,0,0,0,1,0,2,0,5,6,5,19,32,49,67,77,72,38,23,9,5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,10,11,18,33,26,42,48,48,60,54,30,23,11,4,0,0,0,0,0
0,0,0,0,0,0,1,0,0,6,9,12,37,48,55,55,36,33,28,30,16,13,3,7,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,11,25,45,59,73,63,38,30,13,10,8,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,2,1,3,5,10,26,45,65,79,70,50,35,13,3,2,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6,4,10,22,20,27,47,56,54,53,31,24,8,1,1,0,0,0,0,0,0,0,0,0
0,0,0,0,3,3,17,33,55,55,48,49,33,18,28,23,13,7,3,2,0,0,0,0,0,0,0,0,0,0
0,0,0,2,5,11,25,43,61,73,72,47,33,11,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,8,12,19,40,69,80,67,34,24,4,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,7,8,19,24,34,27,39,60,65,52,39,21,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18,35,40,62,53,43,34,28,31,20,15,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,22,46,61,66,61,44,20,17,15,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,24,47,67,80,70,51,27,11,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,26,44,70,76,73,47,29,12,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,23,43,72,81,66,44,28,9,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,29,47,64,75,72,44,34,8,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,22,46,72,84,73,48,21,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,31,53,71,75,64,44,30,10,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,22,49,65,79,82,52,23,12,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,28,49,71,67,71,65,22,10,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,30,51,68,84,69,53,28,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,24,44,66,67,64,53,32,18,6,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,21,30,47,55,57,33,36,36,27,27,16,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,16,12,23,31,30,48,62,58,57,43,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,4,5,19,24,37,70,75,61,51,30,14,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,4,12,30,51,71,73,72,46,29,10,8,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,8,21,36,49,54,62,37,35,30,28,15,13,10,4,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,3,15,23,18,27,35,40,47,57,56,35,22,10,3,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,3,3,1,18,35,45,66,77,72,36,22,12,6,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,2,13,27,45,66,76,68,61,27,12,11,4,3,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8,20,38,46,60,56,38,27,25,25,26,16,14,3,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,4,17,20,22,26,34,36,50,56,54,39,14,9,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,3,1,6,9,24,23,49,71,69,80,40,29,12,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,15,26,55,64,75,69,45,28,5,0,1,5,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,25,37,60,75,66,47,33,16,9,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,10,20,35,52,62,63,44,25,16,12,16,6,4,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,19,37,45,68,40,42,37,27,28,24,22,14,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,26,37,36,33,49,45,51,38,35,25,8,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,15,24,26,20,36,47,59,53,57,43,17,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,12,11,14,19,26,48,57,69,66,47,25,7,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,8,9,24,41,39,69,71,68,37,21,7,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,14,16,28,46,78,78,71,40,31,13,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,6,10,15,20,47,70,76,68,49,26,13,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,7,8,14,32,45,65,70,67,41,19,10,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,19,17,22,31,37,65,59,57,34,18,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,16,21,30,24,32,38,51,53,49,20,10,7,3
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,9,29,35,41,48,49,33,46,42,27,23,17,4,4
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,13,36,52,62,45,44,34,26,31,12,17,6,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,15,17,52,65,74,66,48,30,15,10,7,10,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,29,51,60,72,68,45,26,9,3,2,5,1,2,0
0,0,0,0,0,0,0,0,0,0,0,4,2,4,6,10,24,45,65,81,73,37,28,8,3,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,1,4,0,3,14,22,36,50,69,65,66,37,26,10,2,2,1,0,0,0
