"z1","z2","z3","z4","z5","z6","z7","z8","z9","z10","z11","z12","z13","z14","z15","z16","z17","z18","z19","z20","z21","z22","z23","z24","z25","z26","z27","z28","z29","z30"
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,13,19,54,74,72,73,55,28,8,2,2,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,12,26,46,70,77,64,57,29,8,5,1,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,10,27,48,67,79,73,49,27,14,6,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,26,56,68,81,71,45,27,11,2,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,14,20,55,69,70,68,41,25,11,7,6,4,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,25,44,61,73,62,46,32,18,12,9,4,3,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,17,27,48,59,58,42,30,23,20,20,12,7,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,13,23,31,40,34,39,36,48,50,38,35,16,5,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,7,12,15,24,31,57,60,61,63,41,17,12,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,12,14,26,47,60,76,74,39,28,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,19,21,49,72,82,67,45,26,11,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,15,25,46,73,79,74,52,26,11,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,11,20,49,70,75,62,61,27,9,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,28,49,76,79,73,46,30,17,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,30,42,69,78,69,57,33,14,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,24,50,67,78,70,58,36,11,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,28,47,72,84,69,43,28,7,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,23,50,73,80,61,51,19,11,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,23,52,73,84,70,37,22,17,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,23,45,63,79,77,51,24,10,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,16,24,52,73,78,64,46,23,15,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,29,46,70,87,72,47,22,9,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,29,52,66,78,81,55,25,12,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,12,27,47,71,88,76,46,24,4,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,13,22,47,72,80,76,36,30,16,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,13,26,48,78,73,67,53,26,11,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,15,15,50,66,75,69,42,21,11,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,25,45,77,83,72,51,29,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,21,47,74,83,74,49,19,14,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,20,50,71,78,75,52,24,8,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,32,44,72,81,64,53,24,9,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,31,41,74,75,75,52,33,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,11,20,51,74,82,74,44,29,9,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,28,48,77,87,74,47,29,11,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,12,28,49,69,79,68,51,22,12,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,28,40,75,78,70,51,23,8,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,29,47,67,82,69,47,26,8,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,12,27,59,75,80,67,52,24,8,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,10,32,44,72,84,77,46,27,10,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,6,13,29,50,71,68,64,37,21,13,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,11,14,22,24,34,46,58,56,50,27,18,6,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,15,31,50,58,44,40,34,33,27,31,13,13,3,3
0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,7,17,49,59,72,69,39,33,15,14,5,8,3,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,9,27,49,71,76,55,52,19,12,6,6,4,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,26,53,73,81,68,48,29,13,6,2,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,9,19,49,64,83,73,55,25,7,5,3,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,24,53,72,77,68,48,25,9,2,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,27,52,75,79,70,45,30,10,5,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,35,48,75,81,67,41,28,13,8,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,29,40,74,82,73,49,28,6,3,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,24,39,70,87,74,55,29,12,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,9,29,53,71,85,71,55,35,6,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,12,29,41,71,82,72,54,21,14,5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,27,42,66,83,66,50,21,9,4,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,25,42,67,80,68,43,28,19,2,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,20,33,77,77,65,58,18,15,5,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,32,49,74,87,68,49,29,16,5,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,15,34,48,64,77,77,36,16,7,9,5,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,29,45,69,73,64,50,29,22,7,13,4,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,17,30,53,51,43,49,37,29,30,27,14,16,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,13,16,22,31,38,49,57,60,55,32,21,5,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,6,14,18,32,48,69,80,67,55,20,15,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,7,14,32,45,68,81,77,49,24,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,11,17,47,68,78,63,47,29,8,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,25,45,68,76,77,48,27,7,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,14,28,51,61,76,69,47,26,13,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,31,43,70,77,70,44,31,11,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,24,43,71,84,74,45,23,12,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,26,49,58,77,75,50,17,13,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,15,23,46,74,79,74,45,22,9,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,18,49,72,73,70,55,25,9,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,31,42,72,86,75,44,23,12,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,32,40,63,82,65,48,28,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,26,45,64,80,74,41,25,9,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,27,47,72,84,73,51,26,15,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,28,49,61,77,70,44,27,16,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,26,48,75,76,72,51,27,10,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,26,47,73,85,66,46,34,10,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,27,47,65,80,74,47,23,14,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,30,61,65,81,64,56,25,11,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,8,28,56,75,74,71,46,27,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,28,47,72,86,71,44,32,9,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,29,35,71,80,66,53,30,10,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7,32,47,73,83,77,55,25,5,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,14,25,39,62,83,67,49,23,7,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,22,52,75,77,65,49,32,8,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,27,48,71,76,73,49,19,9,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,19,28,47,69,76,77,57,31,14,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,11,26,44,72,79,68,49,18,8,2
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,7,4,8,20,23,48,63,75,69,44,19,16,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,14,24,30,24,27,41,48,62,46,30,21,8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,10,17,39,45,60,58,37,34,30,17,20,15,9,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,28,39,67,70,70,47,23,20,15,14,4,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,17,47,77,82,75,51,28,14,9,2,2,2,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,24,57,62,83,75,44,28,10,5,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,33,47,67,84,70,51,25,12,3,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,15,23,52,70,84,78,31,26,16,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,26,49,64,83,66,41,24,9,4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,12,21,44,68,78,76,42,27,10,3,3,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,23,46,65,78,69,54,25,15,5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,15,26,43,73,75,68,51,23,12,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,23,53,61,85,65,44,30,11,2,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,12,26,49,72,72,70,47,22,11,5,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,25,52,73,84,65,47,31,11,3,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,23,46,73,87,63,49,31,12,6,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,26,45,64,81,71,54,26,10,2,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,10,27,47,70,84,77,56,35,13,4,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,30,57,80,82,71,49,28,12,3,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,28,51,70,81,66,55,31,11,6,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,25,43,75,76,62,51,23,8,4,3,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,34,48,66,64,61,50,24,16,14,3,2,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,21,34,51,60,50,44,35,24,20,16,12,10,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,12,14,26,40,28,38,42,51,55,48,38,14,9,2
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,4,12,17,26,43,62,74,64,45,22,10,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,13,26,52,67,83,71,52,29,16,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,17,22,51,74,78,71,47,24,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,25,45,75,85,65,50,26,4,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,22,51,61,84,72,52,27,13,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,25,57,73,88,79,45,27,6,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,25,43,70,81,70,39,33,14,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,28,49,71,81,77,49,26,8,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,28,50,79,85,74,43,24,12,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,27,50,73,82,70,44,21,12,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,28,44,65,85,76,48,24,13,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,32,44,81,77,70,43,21,14,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,30,53,69,81,72,45,23,15,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,22,50,70,81,69,51,23,6,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,10,27,49,61,87,69,47,20,14,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,13,21,49,77,77,74,48,31,11,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,23,45,70,78,74,49,26,17,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,21,45,80,84,68,57,28,13,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,30,44,74,83,65,45,29,14,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,21,47,69,80,72,51,22,14,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,30,43,65,82,67,52,22,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,13,23,59,73,81,57,46,27,8,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,14,29,49,72,82,79,47,23,9,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,28,51,78,82,74,57,23,12,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,10,23,46,66,82,69,61,29,11,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,9,29,51,68,78,62,41,21,6,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,4,9,14,30,52,65,70,62,43,23,12,4
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,8,26,23,28,33,35,44,59,64,49,28,25,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,28,38,51,63,56,35,35,27,22,21,9,11,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,20,45,67,77,71,49,27,13,2,4,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,13,27,47,67,83,65,51,23,11,4,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,9,28,46,72,78,69,56,30,13,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,31,43,69,86,72,46,20,7,2,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,12,20,45,76,80,64,54,31,10,2,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,34,42,75,76,74,48,15,11,6,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,23,46,79,80,80,46,21,11,2,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,14,21,55,64,84,75,51,33,7,4,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,16,27,54,75,84,81,47,25,16,4,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,6,26,47,71,78,71,43,28,8,5,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,13,30,50,70,87,67,60,29,14,4,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0,1,5,13,23,50,65,85,72,49,21,10,4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,3,10,17,26,41,75,77,76,45,20,12,5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,26,43,63,88,65,48,20,14,3,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,26,41,61,78,78,51,23,9,7,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,26,35,76,76,71,48,26,12,2,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,31,49,76,81,72,45,25,14,4,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,34,54,71,87,74,48,28,12,2,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,27,44,75,78,73,48,25,10,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,14,19,49,71,80,69,58,28,13,4,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,23,47,64,84,71,43,28,11,7,3,7,2,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,22,36,51,61,62,41,35,22,17,13,18,7,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,21,30,31,32,33,32,41,46,54,32,17,4,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,12,7,20,52,57,77,71,39,24,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,15,25,52,66,83,71,57,24,9,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,9,34,51,71,76,78,48,26,9,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,4,22,45,76,77,61,57,19,12,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,19,55,76,81,71,51,27,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,11,25,43,75,83,72,42,33,10,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,21,47,75,79,67,62,20,8,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,27,53,73,79,74,46,26,10,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,9,27,46,62,85,64,48,28,6,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,33,53,73,76,72,46,23,12,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,26,35,73,89,84,53,28,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,25,48,74,85,71,46,25,17,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,10,24,56,67,82,70,51,16,8,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,16,26,53,72,82,77,55,25,7,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,13,18,40,71,83,62,48,21,10,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,23,45,73,87,66,51,25,4,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,49,64,84,74,55,27,8,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,23,42,72,83,76,46,26,9,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,10,29,50,76,80,75,59,22,14,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,11,34,47,72,81,64,40,31,10,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,32,49,76,71,78,47,30,14,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,12,25,52,67,77,72,46,26,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,21,49,74,80,74,47,25,10,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,12,26,56,70,79,72,34,28,12,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,4,3,14,25,46,69,75,63,49,20,10,6
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,14,25,28,32,29,44,54,58,56,38,20,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,37,49,55,59,36,24,26,20,19,11,7,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,12,25,45,64,81,71,51,22,15,5,6,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,13,25,44,68,87,74,49,22,13,8,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,21,49,70,78,70,47,31,13,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,28,36,70,82,70,44,25,8,2,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,17,25,53,78,80,74,42,22,9,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8,27,50,72,81,76,46,31,13,5,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,9,20,52,77,82,70,43,21,8,4,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,2,1,2,4,11,32,46,69,82,69,42,21,12,2,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,0,3,4,6,10,25,36,70,76,75,59,26,16,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,2,2,5,7,14,21,36,71,79,76,42,21,11,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,4,3,8,7,16,27,50,68,72,70,52,20,16,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,4,6,6,14,28,47,70,71,65,43,28,11,2,2,0,0,0,0
0,0,0,0,0,1,0,0,0,1,0,1,4,9,9,19,27,51,63,60,70,49,24,14,3,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,1,2,6,9,17,28,51,72,86,66,46,26,7,4,0,0,0,0,0
0,0,0,0,0,0,0,1,1,0,0,0,0,6,11,16,21,42,69,78,71,51,28,8,6,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,13,29,53,59,78,65,51,21,8,9,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,21,47,72,90,64,50,23,10,1,2,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,26,57,67,84,68,50,28,9,4,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,14,26,45,76,78,74,34,21,17,5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,28,51,58,75,71,50,25,8,5,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,16,29,58,70,77,71,44,29,4,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,24,49,69,82,63,54,32,12,4,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,20,41,62,74,69,45,32,13,4,4,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,20,39,45,70,50,47,37,31,28,13,15,7,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,17,18,26,34,31,40,59,62,57,32,19,12,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,5,18,29,47,66,73,65,50,24,14,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,16,23,55,73,76,61,49,29,12,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,16,34,47,66,82,70,43,23,7,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,14,27,45,68,78,63,45,28,10,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,17,48,76,80,71,52,26,17,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,14,26,48,74,84,74,48,31,16,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,10,25,48,67,75,67,48,30,11,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,27,45,71,80,80,48,24,13,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,33,45,69,80,62,50,27,8,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,12,32,45,75,84,75,40,24,15,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,27,51,64,76,78,52,30,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,30,50,63,82,67,50,27,13,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,26,47,73,80,72,51,27,9,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,26,49,67,83,76,50,27,12,5
